"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Click loss","run-multi-task-debiasing-1-logit - Click loss__MIN","run-multi-task-debiasing-1-logit - Click loss__MAX"
"83707","418531","418531","418531","0.3774852752685547","0.3774852752685547","0.3774852752685547"
"83722","418606","418606","418606","0.2062302678823471","0.2062302678823471","0.2062302678823471"
"83727","418631","418631","418631","0.39765244722366333","0.39765244722366333","0.39765244722366333"
"83759","418791","418791","418791","0.13023988902568817","0.13023988902568817","0.13023988902568817"
"83781","418901","418901","418901","0.2357732206583023","0.2357732206583023","0.2357732206583023"
"83783","418911","418911","418911","0.1834353804588318","0.1834353804588318","0.1834353804588318"
"83784","418916","418916","418916","0.2778168320655823","0.2778168320655823","0.2778168320655823"
"83803","419011","419011","419011","0.34693288803100586","0.34693288803100586","0.34693288803100586"
"83838","419186","419186","419186","0.30909907817840576","0.30909907817840576","0.30909907817840576"
"83842","419206","419206","419206","0.20844252407550812","0.20844252407550812","0.20844252407550812"
"83915","419571","419571","419571","0.3200755715370178","0.3200755715370178","0.3200755715370178"
"83919","419591","419591","419591","0.15688034892082214","0.15688034892082214","0.15688034892082214"
"83924","419616","419616","419616","0.2356385886669159","0.2356385886669159","0.2356385886669159"
"83935","419671","419671","419671","0.2677609324455261","0.2677609324455261","0.2677609324455261"
"83941","419701","419701","419701","0.13542774319648743","0.13542774319648743","0.13542774319648743"
"83945","419721","419721","419721","0.2998538315296173","0.2998538315296173","0.2998538315296173"
"83951","419751","419751","419751","0.11768369376659393","0.11768369376659393","0.11768369376659393"
"83958","419786","419786","419786","0.4130379557609558","0.4130379557609558","0.4130379557609558"
"83959","419791","419791","419791","0.20769281685352325","0.20769281685352325","0.20769281685352325"
"83963","419811","419811","419811","0.14297989010810852","0.14297989010810852","0.14297989010810852"
"83967","419831","419831","419831","0.31040287017822266","0.31040287017822266","0.31040287017822266"
"83968","419836","419836","419836","0.2233646810054779","0.2233646810054779","0.2233646810054779"
"84008","420036","420036","420036","0.1855722963809967","0.1855722963809967","0.1855722963809967"
"84035","420171","420171","420171","0.11541296541690826","0.11541296541690826","0.11541296541690826"
"84041","420201","420201","420201","0.24658316373825073","0.24658316373825073","0.24658316373825073"
"84044","420216","420216","420216","0.20846393704414368","0.20846393704414368","0.20846393704414368"
"84059","420291","420291","420291","0.40705567598342896","0.40705567598342896","0.40705567598342896"
"84064","420316","420316","420316","0.32197752594947815","0.32197752594947815","0.32197752594947815"
"84077","420381","420381","420381","0.3013685345649719","0.3013685345649719","0.3013685345649719"
"84085","420421","420421","420421","0.16274139285087585","0.16274139285087585","0.16274139285087585"
"84100","420496","420496","420496","0.10942716896533966","0.10942716896533966","0.10942716896533966"
"84105","420521","420521","420521","0.25276851654052734","0.25276851654052734","0.25276851654052734"
"84113","420561","420561","420561","0.2263401597738266","0.2263401597738266","0.2263401597738266"
"84119","420591","420591","420591","0.12539175152778625","0.12539175152778625","0.12539175152778625"
"84122","420606","420606","420606","0.1878199279308319","0.1878199279308319","0.1878199279308319"
"84137","420681","420681","420681","0.22646263241767883","0.22646263241767883","0.22646263241767883"
"84149","420741","420741","420741","0.06714466959238052","0.06714466959238052","0.06714466959238052"
"84152","420756","420756","420756","0.3334137201309204","0.3334137201309204","0.3334137201309204"
"84164","420816","420816","420816","0.21851973235607147","0.21851973235607147","0.21851973235607147"
"84193","420961","420961","420961","0.22727149724960327","0.22727149724960327","0.22727149724960327"
"84202","421006","421006","421006","0.09313944727182388","0.09313944727182388","0.09313944727182388"
"84204","421016","421016","421016","0.4150124788284302","0.4150124788284302","0.4150124788284302"
"84213","421061","421061","421061","0.1560869961977005","0.1560869961977005","0.1560869961977005"
"84234","421166","421166","421166","0.17629773914813995","0.17629773914813995","0.17629773914813995"
"84272","421356","421356","421356","0.13875563442707062","0.13875563442707062","0.13875563442707062"
"84280","421396","421396","421396","0.11884896457195282","0.11884896457195282","0.11884896457195282"
"84286","421426","421426","421426","0.17003627121448517","0.17003627121448517","0.17003627121448517"
"84290","421446","421446","421446","0.12135285139083862","0.12135285139083862","0.12135285139083862"
"84310","421546","421546","421546","0.3814113736152649","0.3814113736152649","0.3814113736152649"
"84342","421706","421706","421706","0.3687194585800171","0.3687194585800171","0.3687194585800171"
"84364","421816","421816","421816","0.35431230068206787","0.35431230068206787","0.35431230068206787"
"84366","421826","421826","421826","0.4695969223976135","0.4695969223976135","0.4695969223976135"
"84376","421876","421876","421876","0.2051944136619568","0.2051944136619568","0.2051944136619568"
"84416","422076","422076","422076","0.131196066737175","0.131196066737175","0.131196066737175"
"84421","422101","422101","422101","0.07282547652721405","0.07282547652721405","0.07282547652721405"
"84426","422126","422126","422126","0.16651101410388947","0.16651101410388947","0.16651101410388947"
"84469","422341","422341","422341","0.22622397541999817","0.22622397541999817","0.22622397541999817"
"84472","422356","422356","422356","0.17202314734458923","0.17202314734458923","0.17202314734458923"
"84487","422431","422431","422431","0.1304238885641098","0.1304238885641098","0.1304238885641098"
"84490","422446","422446","422446","0.0969957560300827","0.0969957560300827","0.0969957560300827"
"84502","422506","422506","422506","0.14876171946525574","0.14876171946525574","0.14876171946525574"
"84503","422511","422511","422511","0.106690414249897","0.106690414249897","0.106690414249897"
"84506","422526","422526","422526","0.2790783643722534","0.2790783643722534","0.2790783643722534"
"84525","422621","422621","422621","0.20022955536842346","0.20022955536842346","0.20022955536842346"
"84536","422676","422676","422676","0.19905459880828857","0.19905459880828857","0.19905459880828857"
"84566","422826","422826","422826","0.10557274520397186","0.10557274520397186","0.10557274520397186"
"84576","422876","422876","422876","0.10763747990131378","0.10763747990131378","0.10763747990131378"
"84591","422951","422951","422951","0.19165542721748352","0.19165542721748352","0.19165542721748352"
"84592","422956","422956","422956","0.10896975547075272","0.10896975547075272","0.10896975547075272"
"84603","423011","423011","423011","0.2332121878862381","0.2332121878862381","0.2332121878862381"
"84609","423041","423041","423041","0.08294694125652313","0.08294694125652313","0.08294694125652313"
"84624","423116","423116","423116","0.33819639682769775","0.33819639682769775","0.33819639682769775"
"84625","423121","423121","423121","0.14161184430122375","0.14161184430122375","0.14161184430122375"
"84640","423196","423196","423196","0.18843838572502136","0.18843838572502136","0.18843838572502136"
"84647","423231","423231","423231","0.11123402416706085","0.11123402416706085","0.11123402416706085"
"84682","423406","423406","423406","0.29399460554122925","0.29399460554122925","0.29399460554122925"
"84684","423416","423416","423416","0.25058940052986145","0.25058940052986145","0.25058940052986145"
"84707","423531","423531","423531","0.42903077602386475","0.42903077602386475","0.42903077602386475"
"84733","423661","423661","423661","0.22511179745197296","0.22511179745197296","0.22511179745197296"
"84736","423676","423676","423676","0.2566664516925812","0.2566664516925812","0.2566664516925812"
"84761","423801","423801","423801","0.11318597197532654","0.11318597197532654","0.11318597197532654"
"84771","423851","423851","423851","0.3100155293941498","0.3100155293941498","0.3100155293941498"
"84774","423866","423866","423866","0.1872919797897339","0.1872919797897339","0.1872919797897339"
"84776","423876","423876","423876","0.1797151416540146","0.1797151416540146","0.1797151416540146"
"84787","423931","423931","423931","0.18956118822097778","0.18956118822097778","0.18956118822097778"
"84795","423971","423971","423971","0.14610914885997772","0.14610914885997772","0.14610914885997772"
"84797","423981","423981","423981","0.250100314617157","0.250100314617157","0.250100314617157"
"84802","424006","424006","424006","0.13210038840770721","0.13210038840770721","0.13210038840770721"
"84810","424046","424046","424046","0.5946834087371826","0.5946834087371826","0.5946834087371826"
"84825","424121","424121","424121","0.1830436885356903","0.1830436885356903","0.1830436885356903"
"84829","424141","424141","424141","0.14146511256694794","0.14146511256694794","0.14146511256694794"
"84850","424246","424246","424246","0.2318536937236786","0.2318536937236786","0.2318536937236786"
"84879","424391","424391","424391","0.12759186327457428","0.12759186327457428","0.12759186327457428"
"84885","424421","424421","424421","0.23619689047336578","0.23619689047336578","0.23619689047336578"
"84895","424471","424471","424471","0.2157782018184662","0.2157782018184662","0.2157782018184662"
"84938","424686","424686","424686","0.3082759380340576","0.3082759380340576","0.3082759380340576"
"84979","424891","424891","424891","0.24991577863693237","0.24991577863693237","0.24991577863693237"
"85010","425046","425046","425046","0.27991652488708496","0.27991652488708496","0.27991652488708496"
"85015","425071","425071","425071","0.2334684133529663","0.2334684133529663","0.2334684133529663"
"85026","425126","425126","425126","0.16628994047641754","0.16628994047641754","0.16628994047641754"
"85033","425161","425161","425161","0.12722517549991608","0.12722517549991608","0.12722517549991608"
"85036","425176","425176","425176","0.7500205039978027","0.7500205039978027","0.7500205039978027"
"85054","425266","425266","425266","0.10162002593278885","0.10162002593278885","0.10162002593278885"
"85058","425286","425286","425286","0.16311036050319672","0.16311036050319672","0.16311036050319672"
"85069","425341","425341","425341","0.15566852688789368","0.15566852688789368","0.15566852688789368"
"85093","425461","425461","425461","0.14153359830379486","0.14153359830379486","0.14153359830379486"
"85097","425481","425481","425481","0.13560791313648224","0.13560791313648224","0.13560791313648224"
"85098","425486","425486","425486","0.18839675188064575","0.18839675188064575","0.18839675188064575"
"85108","425536","425536","425536","0.17756780982017517","0.17756780982017517","0.17756780982017517"
"85143","425711","425711","425711","0.1643674224615097","0.1643674224615097","0.1643674224615097"
"85148","425736","425736","425736","0.25033748149871826","0.25033748149871826","0.25033748149871826"
"85178","425886","425886","425886","0.7081109285354614","0.7081109285354614","0.7081109285354614"
"85186","425926","425926","425926","0.12983806431293488","0.12983806431293488","0.12983806431293488"
