"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - Click loss","run-multi-task-without-debiasing - Click loss__MIN","run-multi-task-without-debiasing - Click loss__MAX"
"55411","277051","277051","277051","0.08762972056865692","0.08762972056865692","0.08762972056865692"
"55423","277111","277111","277111","0.2635888159275055","0.2635888159275055","0.2635888159275055"
"55426","277126","277126","277126","0.2958783507347107","0.2958783507347107","0.2958783507347107"
"55455","277271","277271","277271","0.29786986112594604","0.29786986112594604","0.29786986112594604"
"55463","277311","277311","277311","0.21703198552131653","0.21703198552131653","0.21703198552131653"
"55494","277466","277466","277466","0.2836593985557556","0.2836593985557556","0.2836593985557556"
"55520","277596","277596","277596","0.18453121185302734","0.18453121185302734","0.18453121185302734"
"55524","277616","277616","277616","0.16960331797599792","0.16960331797599792","0.16960331797599792"
"55541","277701","277701","277701","0.41164129972457886","0.41164129972457886","0.41164129972457886"
"55549","277741","277741","277741","0.1506507694721222","0.1506507694721222","0.1506507694721222"
"55567","277831","277831","277831","0.19902819395065308","0.19902819395065308","0.19902819395065308"
"55569","277841","277841","277841","0.24780148267745972","0.24780148267745972","0.24780148267745972"
"55573","277861","277861","277861","0.25612637400627136","0.25612637400627136","0.25612637400627136"
"55581","277901","277901","277901","0.30551987886428833","0.30551987886428833","0.30551987886428833"
"55587","277931","277931","277931","0.2921602129936218","0.2921602129936218","0.2921602129936218"
"55592","277956","277956","277956","0.0816730409860611","0.0816730409860611","0.0816730409860611"
"55600","277996","277996","277996","0.15540364384651184","0.15540364384651184","0.15540364384651184"
"55627","278131","278131","278131","0.19120696187019348","0.19120696187019348","0.19120696187019348"
"55634","278166","278166","278166","0.15877220034599304","0.15877220034599304","0.15877220034599304"
"55647","278231","278231","278231","0.2806898057460785","0.2806898057460785","0.2806898057460785"
"55657","278281","278281","278281","0.2382306009531021","0.2382306009531021","0.2382306009531021"
"55663","278311","278311","278311","0.26205286383628845","0.26205286383628845","0.26205286383628845"
"55676","278376","278376","278376","0.20937608182430267","0.20937608182430267","0.20937608182430267"
"55712","278556","278556","278556","0.5689916014671326","0.5689916014671326","0.5689916014671326"
"55718","278586","278586","278586","0.21598444879055023","0.21598444879055023","0.21598444879055023"
"55724","278616","278616","278616","0.46160900592803955","0.46160900592803955","0.46160900592803955"
"55756","278776","278776","278776","0.25492051243782043","0.25492051243782043","0.25492051243782043"
"55765","278821","278821","278821","0.5189070105552673","0.5189070105552673","0.5189070105552673"
"55776","278876","278876","278876","0.36429810523986816","0.36429810523986816","0.36429810523986816"
"55790","278946","278946","278946","0.19827944040298462","0.19827944040298462","0.19827944040298462"
"55857","279281","279281","279281","0.2503109872341156","0.2503109872341156","0.2503109872341156"
"55874","279366","279366","279366","0.2122296690940857","0.2122296690940857","0.2122296690940857"
"55897","279481","279481","279481","0.326643168926239","0.326643168926239","0.326643168926239"
"55898","279486","279486","279486","0.4566822052001953","0.4566822052001953","0.4566822052001953"
"55900","279496","279496","279496","0.23630115389823914","0.23630115389823914","0.23630115389823914"
"55917","279581","279581","279581","0.2039051651954651","0.2039051651954651","0.2039051651954651"
"55920","279596","279596","279596","0.09336847811937332","0.09336847811937332","0.09336847811937332"
"55923","279611","279611","279611","0.5238568782806396","0.5238568782806396","0.5238568782806396"
"55927","279631","279631","279631","0.17084155976772308","0.17084155976772308","0.17084155976772308"
"55938","279686","279686","279686","0.24346613883972168","0.24346613883972168","0.24346613883972168"
"55946","279726","279726","279726","0.29974672198295593","0.29974672198295593","0.29974672198295593"
"55950","279746","279746","279746","0.12739524245262146","0.12739524245262146","0.12739524245262146"
"55956","279776","279776","279776","0.6299586296081543","0.6299586296081543","0.6299586296081543"
"55981","279901","279901","279901","0.33083033561706543","0.33083033561706543","0.33083033561706543"
"55991","279951","279951","279951","0.12615379691123962","0.12615379691123962","0.12615379691123962"
"56012","280056","280056","280056","0.11934279650449753","0.11934279650449753","0.11934279650449753"
"56015","280071","280071","280071","0.09317375719547272","0.09317375719547272","0.09317375719547272"
"56035","280171","280171","280171","0.2444373518228531","0.2444373518228531","0.2444373518228531"
"56051","280251","280251","280251","0.22176769375801086","0.22176769375801086","0.22176769375801086"
"56055","280271","280271","280271","0.21648839116096497","0.21648839116096497","0.21648839116096497"
"56067","280331","280331","280331","0.07892517745494843","0.07892517745494843","0.07892517745494843"
"56074","280366","280366","280366","0.46501046419143677","0.46501046419143677","0.46501046419143677"
"56090","280446","280446","280446","0.08089690655469894","0.08089690655469894","0.08089690655469894"
"56092","280456","280456","280456","0.1338205337524414","0.1338205337524414","0.1338205337524414"
"56108","280536","280536","280536","0.2141915112733841","0.2141915112733841","0.2141915112733841"
"56121","280601","280601","280601","0.3377929925918579","0.3377929925918579","0.3377929925918579"
"56124","280616","280616","280616","0.1402687430381775","0.1402687430381775","0.1402687430381775"
"56130","280646","280646","280646","0.4104960560798645","0.4104960560798645","0.4104960560798645"
"56156","280776","280776","280776","0.1723613142967224","0.1723613142967224","0.1723613142967224"
"56180","280896","280896","280896","0.19603918492794037","0.19603918492794037","0.19603918492794037"
"56209","281041","281041","281041","0.21182867884635925","0.21182867884635925","0.21182867884635925"
"56221","281101","281101","281101","0.2087000012397766","0.2087000012397766","0.2087000012397766"
"56235","281171","281171","281171","0.33988192677497864","0.33988192677497864","0.33988192677497864"
"56239","281191","281191","281191","0.1625821888446808","0.1625821888446808","0.1625821888446808"
"56241","281201","281201","281201","0.33543986082077026","0.33543986082077026","0.33543986082077026"
"56259","281291","281291","281291","0.1516188234090805","0.1516188234090805","0.1516188234090805"
"56260","281296","281296","281296","0.3469313681125641","0.3469313681125641","0.3469313681125641"
"56284","281416","281416","281416","0.2426959127187729","0.2426959127187729","0.2426959127187729"
"56302","281506","281506","281506","0.29038000106811523","0.29038000106811523","0.29038000106811523"
"56304","281516","281516","281516","0.23073481023311615","0.23073481023311615","0.23073481023311615"
"56311","281551","281551","281551","0.2013475000858307","0.2013475000858307","0.2013475000858307"
"56326","281626","281626","281626","0.17248103022575378","0.17248103022575378","0.17248103022575378"
"56338","281686","281686","281686","0.37750279903411865","0.37750279903411865","0.37750279903411865"
"56346","281726","281726","281726","0.28568363189697266","0.28568363189697266","0.28568363189697266"
"56352","281756","281756","281756","0.40962374210357666","0.40962374210357666","0.40962374210357666"
"56364","281816","281816","281816","0.4613843560218811","0.4613843560218811","0.4613843560218811"
"56396","281976","281976","281976","0.28420746326446533","0.28420746326446533","0.28420746326446533"
"56403","282011","282011","282011","0.3864482641220093","0.3864482641220093","0.3864482641220093"
"56404","282016","282016","282016","0.050094589591026306","0.050094589591026306","0.050094589591026306"
"56410","282046","282046","282046","0.2340918779373169","0.2340918779373169","0.2340918779373169"
"56418","282086","282086","282086","0.3869397044181824","0.3869397044181824","0.3869397044181824"
"56446","282226","282226","282226","0.23509150743484497","0.23509150743484497","0.23509150743484497"
"56460","282296","282296","282296","0.15418671071529388","0.15418671071529388","0.15418671071529388"
"56514","282566","282566","282566","0.2623690068721771","0.2623690068721771","0.2623690068721771"
"56528","282636","282636","282636","0.12056571245193481","0.12056571245193481","0.12056571245193481"
"56537","282681","282681","282681","0.1450851410627365","0.1450851410627365","0.1450851410627365"
"56547","282731","282731","282731","0.24787750840187073","0.24787750840187073","0.24787750840187073"
"56558","282786","282786","282786","0.21762362122535706","0.21762362122535706","0.21762362122535706"
"56569","282841","282841","282841","0.4440658390522003","0.4440658390522003","0.4440658390522003"
"56570","282846","282846","282846","0.19509223103523254","0.19509223103523254","0.19509223103523254"
"56576","282876","282876","282876","0.07730790972709656","0.07730790972709656","0.07730790972709656"
"56578","282886","282886","282886","0.1768341213464737","0.1768341213464737","0.1768341213464737"
"56581","282901","282901","282901","0.15938906371593475","0.15938906371593475","0.15938906371593475"
"56596","282976","282976","282976","0.16854998469352722","0.16854998469352722","0.16854998469352722"
"56605","283021","283021","283021","0.1812068521976471","0.1812068521976471","0.1812068521976471"
"56614","283066","283066","283066","0.31047630310058594","0.31047630310058594","0.31047630310058594"
"56634","283166","283166","283166","0.20691995322704315","0.20691995322704315","0.20691995322704315"
"56643","283211","283211","283211","0.27322542667388916","0.27322542667388916","0.27322542667388916"
"56654","283266","283266","283266","0.16199100017547607","0.16199100017547607","0.16199100017547607"
"56656","283276","283276","283276","0.2542988061904907","0.2542988061904907","0.2542988061904907"
"56674","283366","283366","283366","0.15062077343463898","0.15062077343463898","0.15062077343463898"
"56684","283416","283416","283416","0.20397040247917175","0.20397040247917175","0.20397040247917175"
"56686","283426","283426","283426","0.35537153482437134","0.35537153482437134","0.35537153482437134"
"56689","283441","283441","283441","0.24355986714363098","0.24355986714363098","0.24355986714363098"
"56693","283461","283461","283461","0.2278108149766922","0.2278108149766922","0.2278108149766922"
"56696","283476","283476","283476","0.16253668069839478","0.16253668069839478","0.16253668069839478"
"56703","283511","283511","283511","0.21975454688072205","0.21975454688072205","0.21975454688072205"
"56723","283611","283611","283611","0.1660647690296173","0.1660647690296173","0.1660647690296173"
"56729","283641","283641","283641","0.17468670010566711","0.17468670010566711","0.17468670010566711"
"56730","283646","283646","283646","0.2352171689271927","0.2352171689271927","0.2352171689271927"
"56764","283816","283816","283816","0.35415011644363403","0.35415011644363403","0.35415011644363403"
"56776","283876","283876","283876","0.09587746113538742","0.09587746113538742","0.09587746113538742"
"56783","283911","283911","283911","0.24726879596710205","0.24726879596710205","0.24726879596710205"
