"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Dwell-time loss","run-multi-task-debiasing-1-logit - Dwell-time loss__MIN","run-multi-task-debiasing-1-logit - Dwell-time loss__MAX"
"65286","326428","326428","326428","0.5549943447113037","0.5549943447113037","0.5549943447113037"
"65292","326458","326458","326458","0.5724124908447266","0.5724124908447266","0.5724124908447266"
"65295","326473","326473","326473","0.9012009501457214","0.9012009501457214","0.9012009501457214"
"65301","326503","326503","326503","0.2077859342098236","0.2077859342098236","0.2077859342098236"
"65320","326598","326598","326598","0.4815051853656769","0.4815051853656769","0.4815051853656769"
"65323","326613","326613","326613","0.4311487078666687","0.4311487078666687","0.4311487078666687"
"65327","326633","326633","326633","0.12970313429832458","0.12970313429832458","0.12970313429832458"
"65329","326643","326643","326643","0.6197810173034668","0.6197810173034668","0.6197810173034668"
"65397","326983","326983","326983","1.4045063257217407","1.4045063257217407","1.4045063257217407"
"65413","327063","327063","327063","0.19200047850608826","0.19200047850608826","0.19200047850608826"
"65433","327163","327163","327163","0.26113951206207275","0.26113951206207275","0.26113951206207275"
"65477","327383","327383","327383","0.7842374444007874","0.7842374444007874","0.7842374444007874"
"65489","327443","327443","327443","0.6793736219406128","0.6793736219406128","0.6793736219406128"
"65497","327483","327483","327483","0.626693606376648","0.626693606376648","0.626693606376648"
"65498","327488","327488","327488","0.31674128770828247","0.31674128770828247","0.31674128770828247"
"65503","327513","327513","327513","0.256730318069458","0.256730318069458","0.256730318069458"
"65528","327638","327638","327638","0.9829346537590027","0.9829346537590027","0.9829346537590027"
"65534","327668","327668","327668","1.341405987739563","1.341405987739563","1.341405987739563"
"65537","327683","327683","327683","0.7129256725311279","0.7129256725311279","0.7129256725311279"
"65561","327803","327803","327803","0.368766188621521","0.368766188621521","0.368766188621521"
"65568","327838","327838","327838","0.6263748407363892","0.6263748407363892","0.6263748407363892"
"65585","327923","327923","327923","0.35266485810279846","0.35266485810279846","0.35266485810279846"
"65594","327968","327968","327968","1.8550702333450317","1.8550702333450317","1.8550702333450317"
"65598","327988","327988","327988","0.6426931619644165","0.6426931619644165","0.6426931619644165"
"65620","328098","328098","328098","0.18394535779953003","0.18394535779953003","0.18394535779953003"
"65625","328123","328123","328123","0.8058263063430786","0.8058263063430786","0.8058263063430786"
"65639","328193","328193","328193","0.3839481472969055","0.3839481472969055","0.3839481472969055"
"65655","328273","328273","328273","2.224752187728882","2.224752187728882","2.224752187728882"
"65661","328303","328303","328303","0.22474490106105804","0.22474490106105804","0.22474490106105804"
"65679","328393","328393","328393","2.511080741882324","2.511080741882324","2.511080741882324"
"65692","328458","328458","328458","0.19859059154987335","0.19859059154987335","0.19859059154987335"
"65700","328498","328498","328498","0.8700183629989624","0.8700183629989624","0.8700183629989624"
"65715","328573","328573","328573","0.12046238034963608","0.12046238034963608","0.12046238034963608"
"65726","328628","328628","328628","0.8768596649169922","0.8768596649169922","0.8768596649169922"
"65749","328743","328743","328743","0.5320190191268921","0.5320190191268921","0.5320190191268921"
"65759","328793","328793","328793","0.337921679019928","0.337921679019928","0.337921679019928"
"65764","328818","328818","328818","0.48952507972717285","0.48952507972717285","0.48952507972717285"
"65796","328978","328978","328978","1.119612693786621","1.119612693786621","1.119612693786621"
"65815","329073","329073","329073","0.5619251728057861","0.5619251728057861","0.5619251728057861"
"65833","329163","329163","329163","0.9132229685783386","0.9132229685783386","0.9132229685783386"
"65857","329283","329283","329283","0.9180798530578613","0.9180798530578613","0.9180798530578613"
"65864","329318","329318","329318","0.372874915599823","0.372874915599823","0.372874915599823"
"65872","329358","329358","329358","0.33960777521133423","0.33960777521133423","0.33960777521133423"
"65873","329363","329363","329363","1.1639050245285034","1.1639050245285034","1.1639050245285034"
"65884","329418","329418","329418","0.8814893960952759","0.8814893960952759","0.8814893960952759"
"65892","329458","329458","329458","0.4460977017879486","0.4460977017879486","0.4460977017879486"
"65905","329523","329523","329523","0.7156804800033569","0.7156804800033569","0.7156804800033569"
"65914","329568","329568","329568","0.5718203186988831","0.5718203186988831","0.5718203186988831"
"65947","329733","329733","329733","0.2356267273426056","0.2356267273426056","0.2356267273426056"
"65948","329738","329738","329738","0.9044549465179443","0.9044549465179443","0.9044549465179443"
"65952","329758","329758","329758","0.1301756650209427","0.1301756650209427","0.1301756650209427"
"66019","330093","330093","330093","0.5434346199035645","0.5434346199035645","0.5434346199035645"
"66029","330143","330143","330143","0.7386036515235901","0.7386036515235901","0.7386036515235901"
"66039","330193","330193","330193","0.6712888479232788","0.6712888479232788","0.6712888479232788"
"66053","330263","330263","330263","0.6199488043785095","0.6199488043785095","0.6199488043785095"
"66067","330333","330333","330333","0.29579755663871765","0.29579755663871765","0.29579755663871765"
"66109","330543","330543","330543","0.6263428926467896","0.6263428926467896","0.6263428926467896"
"66113","330563","330563","330563","0.7184345722198486","0.7184345722198486","0.7184345722198486"
"66129","330643","330643","330643","0.6039220094680786","0.6039220094680786","0.6039220094680786"
"66142","330708","330708","330708","0.20552076399326324","0.20552076399326324","0.20552076399326324"
"66152","330758","330758","330758","0.8859627842903137","0.8859627842903137","0.8859627842903137"
"66162","330808","330808","330808","1.077574610710144","1.077574610710144","1.077574610710144"
"66177","330883","330883","330883","0.4449636936187744","0.4449636936187744","0.4449636936187744"
"66191","330953","330953","330953","1.7065138816833496","1.7065138816833496","1.7065138816833496"
"66208","331038","331038","331038","0.7568907141685486","0.7568907141685486","0.7568907141685486"
"66221","331103","331103","331103","0.7368068099021912","0.7368068099021912","0.7368068099021912"
"66223","331113","331113","331113","0.4701026678085327","0.4701026678085327","0.4701026678085327"
"66238","331188","331188","331188","1.0663199424743652","1.0663199424743652","1.0663199424743652"
"66262","331308","331308","331308","0.9605937004089355","0.9605937004089355","0.9605937004089355"
"66266","331328","331328","331328","0.269353985786438","0.269353985786438","0.269353985786438"
"66269","331343","331343","331343","0.6065757274627686","0.6065757274627686","0.6065757274627686"
"66280","331398","331398","331398","0.21766795217990875","0.21766795217990875","0.21766795217990875"
"66284","331418","331418","331418","0.8966338634490967","0.8966338634490967","0.8966338634490967"
"66289","331443","331443","331443","1.518314242362976","1.518314242362976","1.518314242362976"
"66293","331463","331463","331463","0.7358514070510864","0.7358514070510864","0.7358514070510864"
"66301","331503","331503","331503","1.0573058128356934","1.0573058128356934","1.0573058128356934"
"66302","331508","331508","331508","1.2214882373809814","1.2214882373809814","1.2214882373809814"
"66311","331553","331553","331553","0.6049893498420715","0.6049893498420715","0.6049893498420715"
"66316","331578","331578","331578","0.7439387440681458","0.7439387440681458","0.7439387440681458"
"66343","331713","331713","331713","0.21768680214881897","0.21768680214881897","0.21768680214881897"
"66355","331773","331773","331773","0.08752056956291199","0.08752056956291199","0.08752056956291199"
"66356","331778","331778","331778","0.7940897941589355","0.7940897941589355","0.7940897941589355"
"66357","331783","331783","331783","0.9229607582092285","0.9229607582092285","0.9229607582092285"
"66359","331793","331793","331793","0.37393826246261597","0.37393826246261597","0.37393826246261597"
"66414","332068","332068","332068","1.2439427375793457","1.2439427375793457","1.2439427375793457"
"66422","332108","332108","332108","0.1997222900390625","0.1997222900390625","0.1997222900390625"
"66423","332113","332113","332113","0.1173967719078064","0.1173967719078064","0.1173967719078064"
"66429","332143","332143","332143","1.593684434890747","1.593684434890747","1.593684434890747"
"66434","332168","332168","332168","0.2538547217845917","0.2538547217845917","0.2538547217845917"
"66438","332188","332188","332188","0.9778702259063721","0.9778702259063721","0.9778702259063721"
"66451","332253","332253","332253","0.6375251412391663","0.6375251412391663","0.6375251412391663"
"66464","332318","332318","332318","0.27636852860450745","0.27636852860450745","0.27636852860450745"
"66480","332398","332398","332398","1.5143578052520752","1.5143578052520752","1.5143578052520752"
"66486","332428","332428","332428","1.5630216598510742","1.5630216598510742","1.5630216598510742"
"66490","332448","332448","332448","1.0406994819641113","1.0406994819641113","1.0406994819641113"
"66504","332518","332518","332518","0.29016080498695374","0.29016080498695374","0.29016080498695374"
"66506","332528","332528","332528","0.4462275803089142","0.4462275803089142","0.4462275803089142"
"66512","332558","332558","332558","0.3883318603038788","0.3883318603038788","0.3883318603038788"
"66529","332643","332643","332643","0.4788067042827606","0.4788067042827606","0.4788067042827606"
"66530","332648","332648","332648","0.9380943179130554","0.9380943179130554","0.9380943179130554"
"66541","332703","332703","332703","1.5718116760253906","1.5718116760253906","1.5718116760253906"
"66550","332748","332748","332748","0.9300054907798767","0.9300054907798767","0.9300054907798767"
"66564","332818","332818","332818","0.8438645005226135","0.8438645005226135","0.8438645005226135"
"66569","332843","332843","332843","1.4026477336883545","1.4026477336883545","1.4026477336883545"
"66572","332858","332858","332858","1.069103479385376","1.069103479385376","1.069103479385376"
"66582","332908","332908","332908","0.9542341232299805","0.9542341232299805","0.9542341232299805"
"66603","333013","333013","333013","0.32704153656959534","0.32704153656959534","0.32704153656959534"
"66615","333073","333073","333073","1.6669692993164062","1.6669692993164062","1.6669692993164062"
"66632","333158","333158","333158","0.6563153266906738","0.6563153266906738","0.6563153266906738"
"66651","333253","333253","333253","1.423163652420044","1.423163652420044","1.423163652420044"
"66667","333333","333333","333333","0.42690378427505493","0.42690378427505493","0.42690378427505493"
"66671","333353","333353","333353","1.3136801719665527","1.3136801719665527","1.3136801719665527"
"66673","333363","333363","333363","0.2191847860813141","0.2191847860813141","0.2191847860813141"
"66695","333473","333473","333473","1.1641290187835693","1.1641290187835693","1.1641290187835693"
"66704","333518","333518","333518","0.6905189752578735","0.6905189752578735","0.6905189752578735"
"66712","333558","333558","333558","0.5731669664382935","0.5731669664382935","0.5731669664382935"
"66719","333593","333593","333593","0.31162622570991516","0.31162622570991516","0.31162622570991516"
"66731","333653","333653","333653","0.28748375177383423","0.28748375177383423","0.28748375177383423"
"66737","333683","333683","333683","0.9034262299537659","0.9034262299537659","0.9034262299537659"
