"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Dwell-time loss","run-multi-task-debiasing-separate-logits - Dwell-time loss__MIN","run-multi-task-debiasing-separate-logits - Dwell-time loss__MAX"
"69394","346968","346968","346968","0.5040934681892395","0.5040934681892395","0.5040934681892395"
"69414","347068","347068","347068","0.4494330883026123","0.4494330883026123","0.4494330883026123"
"69432","347158","347158","347158","0.15760916471481323","0.15760916471481323","0.15760916471481323"
"69433","347163","347163","347163","0.28491532802581787","0.28491532802581787","0.28491532802581787"
"69434","347168","347168","347168","0.9747592210769653","0.9747592210769653","0.9747592210769653"
"69462","347308","347308","347308","0.2505936622619629","0.2505936622619629","0.2505936622619629"
"69505","347523","347523","347523","0.5749145746231079","0.5749145746231079","0.5749145746231079"
"69509","347543","347543","347543","1.5774917602539062","1.5774917602539062","1.5774917602539062"
"69525","347623","347623","347623","0.8312950730323792","0.8312950730323792","0.8312950730323792"
"69532","347658","347658","347658","1.2396795749664307","1.2396795749664307","1.2396795749664307"
"69534","347668","347668","347668","1.0975817441940308","1.0975817441940308","1.0975817441940308"
"69561","347803","347803","347803","1.0114535093307495","1.0114535093307495","1.0114535093307495"
"69565","347823","347823","347823","1.210453987121582","1.210453987121582","1.210453987121582"
"69577","347883","347883","347883","0.8827373385429382","0.8827373385429382","0.8827373385429382"
"69580","347898","347898","347898","0.5905734300613403","0.5905734300613403","0.5905734300613403"
"69587","347933","347933","347933","0.8698766231536865","0.8698766231536865","0.8698766231536865"
"69597","347983","347983","347983","1.116263747215271","1.116263747215271","1.116263747215271"
"69613","348063","348063","348063","0.2324608862400055","0.2324608862400055","0.2324608862400055"
"69648","348238","348238","348238","0.5438385605812073","0.5438385605812073","0.5438385605812073"
"69664","348318","348318","348318","0.5930904746055603","0.5930904746055603","0.5930904746055603"
"69713","348563","348563","348563","0.5830649733543396","0.5830649733543396","0.5830649733543396"
"69746","348728","348728","348728","0.4432494044303894","0.4432494044303894","0.4432494044303894"
"69775","348873","348873","348873","0.5282811522483826","0.5282811522483826","0.5282811522483826"
"69789","348943","348943","348943","1.4797446727752686","1.4797446727752686","1.4797446727752686"
"69805","349023","349023","349023","0.34829550981521606","0.34829550981521606","0.34829550981521606"
"69816","349078","349078","349078","1.2967787981033325","1.2967787981033325","1.2967787981033325"
"69831","349153","349153","349153","0.6915275454521179","0.6915275454521179","0.6915275454521179"
"69841","349203","349203","349203","1.7886964082717896","1.7886964082717896","1.7886964082717896"
"69851","349253","349253","349253","0.35534214973449707","0.35534214973449707","0.35534214973449707"
"69868","349338","349338","349338","0.44433528184890747","0.44433528184890747","0.44433528184890747"
"69880","349398","349398","349398","1.2344813346862793","1.2344813346862793","1.2344813346862793"
"69896","349478","349478","349478","0.4078303575515747","0.4078303575515747","0.4078303575515747"
"69913","349563","349563","349563","0.7237186431884766","0.7237186431884766","0.7237186431884766"
"69916","349578","349578","349578","0.1714465320110321","0.1714465320110321","0.1714465320110321"
"69932","349658","349658","349658","0.5725599527359009","0.5725599527359009","0.5725599527359009"
"69954","349768","349768","349768","0.14681090414524078","0.14681090414524078","0.14681090414524078"
"69962","349808","349808","349808","0.6810351610183716","0.6810351610183716","0.6810351610183716"
"69978","349888","349888","349888","0.6272952556610107","0.6272952556610107","0.6272952556610107"
"69989","349943","349943","349943","0.7750326991081238","0.7750326991081238","0.7750326991081238"
"69991","349953","349953","349953","1.811499834060669","1.811499834060669","1.811499834060669"
"69996","349978","349978","349978","1.3207707405090332","1.3207707405090332","1.3207707405090332"
"70000","349998","349998","349998","0.6418397426605225","0.6418397426605225","0.6418397426605225"
"70017","350083","350083","350083","0.6867140531539917","0.6867140531539917","0.6867140531539917"
"70019","350093","350093","350093","0.3853111267089844","0.3853111267089844","0.3853111267089844"
"70035","350173","350173","350173","0.4117566645145416","0.4117566645145416","0.4117566645145416"
"70061","350303","350303","350303","1.480555534362793","1.480555534362793","1.480555534362793"
"70079","350393","350393","350393","1.615851640701294","1.615851640701294","1.615851640701294"
"70111","350553","350553","350553","0.24328437447547913","0.24328437447547913","0.24328437447547913"
"70115","350573","350573","350573","0.546591579914093","0.546591579914093","0.546591579914093"
"70124","350618","350618","350618","0.9633692502975464","0.9633692502975464","0.9633692502975464"
"70127","350633","350633","350633","0.1504199504852295","0.1504199504852295","0.1504199504852295"
"70132","350658","350658","350658","0.3934202194213867","0.3934202194213867","0.3934202194213867"
"70145","350723","350723","350723","1.0592448711395264","1.0592448711395264","1.0592448711395264"
"70158","350788","350788","350788","0.13875839114189148","0.13875839114189148","0.13875839114189148"
"70165","350823","350823","350823","0.4131699502468109","0.4131699502468109","0.4131699502468109"
"70195","350973","350973","350973","0.2996600270271301","0.2996600270271301","0.2996600270271301"
"70202","351008","351008","351008","1.9530562162399292","1.9530562162399292","1.9530562162399292"
"70214","351068","351068","351068","0.5739792585372925","0.5739792585372925","0.5739792585372925"
"70216","351078","351078","351078","1.1044063568115234","1.1044063568115234","1.1044063568115234"
"70222","351108","351108","351108","0.1309322565793991","0.1309322565793991","0.1309322565793991"
"70243","351213","351213","351213","0.23009729385375977","0.23009729385375977","0.23009729385375977"
"70257","351283","351283","351283","0.5216619968414307","0.5216619968414307","0.5216619968414307"
"70288","351438","351438","351438","1.1997103691101074","1.1997103691101074","1.1997103691101074"
"70297","351483","351483","351483","0.28330662846565247","0.28330662846565247","0.28330662846565247"
"70298","351488","351488","351488","0.3805497884750366","0.3805497884750366","0.3805497884750366"
"70324","351618","351618","351618","1.268533706665039","1.268533706665039","1.268533706665039"
"70331","351653","351653","351653","0.448581725358963","0.448581725358963","0.448581725358963"
"70341","351703","351703","351703","0.8345535397529602","0.8345535397529602","0.8345535397529602"
"70347","351733","351733","351733","0.33190932869911194","0.33190932869911194","0.33190932869911194"
"70364","351818","351818","351818","0.9882358312606812","0.9882358312606812","0.9882358312606812"
"70370","351848","351848","351848","0.7910717725753784","0.7910717725753784","0.7910717725753784"
"70375","351873","351873","351873","0.5807970762252808","0.5807970762252808","0.5807970762252808"
"70382","351908","351908","351908","0.7975682020187378","0.7975682020187378","0.7975682020187378"
"70403","352013","352013","352013","0.9103537201881409","0.9103537201881409","0.9103537201881409"
"70405","352023","352023","352023","0.5213246941566467","0.5213246941566467","0.5213246941566467"
"70415","352073","352073","352073","0.4577116370201111","0.4577116370201111","0.4577116370201111"
"70438","352188","352188","352188","0.2696419954299927","0.2696419954299927","0.2696419954299927"
"70462","352308","352308","352308","0.740018367767334","0.740018367767334","0.740018367767334"
"70468","352338","352338","352338","0.7919443249702454","0.7919443249702454","0.7919443249702454"
"70479","352393","352393","352393","1.4814648628234863","1.4814648628234863","1.4814648628234863"
"70483","352413","352413","352413","0.26607397198677063","0.26607397198677063","0.26607397198677063"
"70501","352503","352503","352503","0.4718051254749298","0.4718051254749298","0.4718051254749298"
"70535","352673","352673","352673","0.19823478162288666","0.19823478162288666","0.19823478162288666"
"70556","352778","352778","352778","0.4941332936286926","0.4941332936286926","0.4941332936286926"
"70580","352898","352898","352898","0.8480505347251892","0.8480505347251892","0.8480505347251892"
"70582","352908","352908","352908","0.2275695949792862","0.2275695949792862","0.2275695949792862"
"70583","352913","352913","352913","0.4532020390033722","0.4532020390033722","0.4532020390033722"
"70623","353113","353113","353113","0.815436840057373","0.815436840057373","0.815436840057373"
"70630","353148","353148","353148","1.0296714305877686","1.0296714305877686","1.0296714305877686"
"70631","353153","353153","353153","0.38571101427078247","0.38571101427078247","0.38571101427078247"
"70645","353223","353223","353223","1.6424568891525269","1.6424568891525269","1.6424568891525269"
"70660","353298","353298","353298","0.11234776675701141","0.11234776675701141","0.11234776675701141"
"70674","353368","353368","353368","0.16199947893619537","0.16199947893619537","0.16199947893619537"
"70678","353388","353388","353388","1.740825891494751","1.740825891494751","1.740825891494751"
"70679","353393","353393","353393","2.472724676132202","2.472724676132202","2.472724676132202"
"70683","353413","353413","353413","0.4944310188293457","0.4944310188293457","0.4944310188293457"
"70704","353518","353518","353518","0.6974526643753052","0.6974526643753052","0.6974526643753052"
"70720","353598","353598","353598","0.4344870448112488","0.4344870448112488","0.4344870448112488"
"70746","353728","353728","353728","0.8024595379829407","0.8024595379829407","0.8024595379829407"
"70747","353733","353733","353733","0.8609079122543335","0.8609079122543335","0.8609079122543335"
"70749","353743","353743","353743","0.9109415411949158","0.9109415411949158","0.9109415411949158"
"70752","353758","353758","353758","0.8815832138061523","0.8815832138061523","0.8815832138061523"
"70757","353783","353783","353783","2.430901050567627","2.430901050567627","2.430901050567627"
"70794","353968","353968","353968","0.997934103012085","0.997934103012085","0.997934103012085"
"70795","353973","353973","353973","1.4375824928283691","1.4375824928283691","1.4375824928283691"
"70804","354018","354018","354018","0.6750027537345886","0.6750027537345886","0.6750027537345886"
"70852","354258","354258","354258","1.1567957401275635","1.1567957401275635","1.1567957401275635"
"70903","354513","354513","354513","0.45422253012657166","0.45422253012657166","0.45422253012657166"
"70911","354553","354553","354553","0.9691609144210815","0.9691609144210815","0.9691609144210815"
"70933","354663","354663","354663","0.5268921852111816","0.5268921852111816","0.5268921852111816"
"70947","354733","354733","354733","0.5023007392883301","0.5023007392883301","0.5023007392883301"
"70948","354738","354738","354738","0.4255492687225342","0.4255492687225342","0.4255492687225342"
"70958","354788","354788","354788","0.5701876878738403","0.5701876878738403","0.5701876878738403"
"70961","354803","354803","354803","0.3537493348121643","0.3537493348121643","0.3537493348121643"
"70965","354823","354823","354823","0.08879910409450531","0.08879910409450531","0.08879910409450531"
"70966","354828","354828","354828","2.60774827003479","2.60774827003479","2.60774827003479"
"70969","354843","354843","354843","1.0278348922729492","1.0278348922729492","1.0278348922729492"
"70971","354853","354853","354853","0.5236709117889404","0.5236709117889404","0.5236709117889404"
"70983","354913","354913","354913","0.34980350732803345","0.34980350732803345","0.34980350732803345"
"70986","354928","354928","354928","1.0943503379821777","1.0943503379821777","1.0943503379821777"
