"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Click loss","run-multi-task-debiasing-separate-logits - Click loss__MIN","run-multi-task-debiasing-separate-logits - Click loss__MAX"
"81630","408146","408146","408146","0.21171510219573975","0.21171510219573975","0.21171510219573975"
"81648","408236","408236","408236","0.26430192589759827","0.26430192589759827","0.26430192589759827"
"81685","408421","408421","408421","0.38828155398368835","0.38828155398368835","0.38828155398368835"
"81692","408456","408456","408456","0.2381816953420639","0.2381816953420639","0.2381816953420639"
"81695","408471","408471","408471","0.13378669321537018","0.13378669321537018","0.13378669321537018"
"81718","408586","408586","408586","0.16639573872089386","0.16639573872089386","0.16639573872089386"
"81722","408606","408606","408606","0.09671655297279358","0.09671655297279358","0.09671655297279358"
"81724","408616","408616","408616","0.19075949490070343","0.19075949490070343","0.19075949490070343"
"81730","408646","408646","408646","0.21723215281963348","0.21723215281963348","0.21723215281963348"
"81746","408726","408726","408726","0.16244462132453918","0.16244462132453918","0.16244462132453918"
"81748","408736","408736","408736","0.12339724600315094","0.12339724600315094","0.12339724600315094"
"81758","408786","408786","408786","0.2034432739019394","0.2034432739019394","0.2034432739019394"
"81762","408806","408806","408806","0.19944271445274353","0.19944271445274353","0.19944271445274353"
"81775","408871","408871","408871","0.13643035292625427","0.13643035292625427","0.13643035292625427"
"81788","408936","408936","408936","0.2866709232330322","0.2866709232330322","0.2866709232330322"
"81799","408991","408991","408991","0.1837192177772522","0.1837192177772522","0.1837192177772522"
"81857","409281","409281","409281","0.1412126123905182","0.1412126123905182","0.1412126123905182"
"81860","409296","409296","409296","0.2407044768333435","0.2407044768333435","0.2407044768333435"
"81869","409341","409341","409341","0.13868102431297302","0.13868102431297302","0.13868102431297302"
"81872","409356","409356","409356","0.14471401274204254","0.14471401274204254","0.14471401274204254"
"81875","409371","409371","409371","0.15095610916614532","0.15095610916614532","0.15095610916614532"
"81891","409451","409451","409451","0.13386690616607666","0.13386690616607666","0.13386690616607666"
"81895","409471","409471","409471","0.4150475263595581","0.4150475263595581","0.4150475263595581"
"81900","409496","409496","409496","0.16259163618087769","0.16259163618087769","0.16259163618087769"
"81918","409586","409586","409586","0.13837547600269318","0.13837547600269318","0.13837547600269318"
"81954","409766","409766","409766","0.2582109570503235","0.2582109570503235","0.2582109570503235"
"81955","409771","409771","409771","0.21212553977966309","0.21212553977966309","0.21212553977966309"
"81974","409866","409866","409866","0.1853843778371811","0.1853843778371811","0.1853843778371811"
"81978","409886","409886","409886","0.16383829712867737","0.16383829712867737","0.16383829712867737"
"81995","409971","409971","409971","0.23675724864006042","0.23675724864006042","0.23675724864006042"
"82032","410156","410156","410156","0.38171127438545227","0.38171127438545227","0.38171127438545227"
"82033","410161","410161","410161","0.33295783400535583","0.33295783400535583","0.33295783400535583"
"82040","410196","410196","410196","0.11021293699741364","0.11021293699741364","0.11021293699741364"
"82054","410266","410266","410266","0.3378901481628418","0.3378901481628418","0.3378901481628418"
"82076","410376","410376","410376","0.13865673542022705","0.13865673542022705","0.13865673542022705"
"82079","410391","410391","410391","0.25714394450187683","0.25714394450187683","0.25714394450187683"
"82087","410431","410431","410431","0.230575293302536","0.230575293302536","0.230575293302536"
"82093","410461","410461","410461","0.17984262108802795","0.17984262108802795","0.17984262108802795"
"82106","410526","410526","410526","0.23563611507415771","0.23563611507415771","0.23563611507415771"
"82120","410596","410596","410596","0.2388954758644104","0.2388954758644104","0.2388954758644104"
"82126","410626","410626","410626","0.25765693187713623","0.25765693187713623","0.25765693187713623"
"82131","410651","410651","410651","0.2809467613697052","0.2809467613697052","0.2809467613697052"
"82159","410791","410791","410791","0.295654833316803","0.295654833316803","0.295654833316803"
"82166","410826","410826","410826","0.17940235137939453","0.17940235137939453","0.17940235137939453"
"82190","410946","410946","410946","0.18524396419525146","0.18524396419525146","0.18524396419525146"
"82197","410981","410981","410981","0.14708983898162842","0.14708983898162842","0.14708983898162842"
"82204","411016","411016","411016","0.18469077348709106","0.18469077348709106","0.18469077348709106"
"82226","411126","411126","411126","0.13106673955917358","0.13106673955917358","0.13106673955917358"
"82237","411181","411181","411181","0.10689947754144669","0.10689947754144669","0.10689947754144669"
"82242","411206","411206","411206","0.2159644514322281","0.2159644514322281","0.2159644514322281"
"82273","411361","411361","411361","0.3315922021865845","0.3315922021865845","0.3315922021865845"
"82274","411366","411366","411366","0.12577806413173676","0.12577806413173676","0.12577806413173676"
"82279","411391","411391","411391","0.27182629704475403","0.27182629704475403","0.27182629704475403"
"82296","411476","411476","411476","0.34613651037216187","0.34613651037216187","0.34613651037216187"
"82299","411491","411491","411491","0.16771867871284485","0.16771867871284485","0.16771867871284485"
"82303","411511","411511","411511","0.6809262037277222","0.6809262037277222","0.6809262037277222"
"82304","411516","411516","411516","0.08808575570583344","0.08808575570583344","0.08808575570583344"
"82307","411531","411531","411531","0.20480817556381226","0.20480817556381226","0.20480817556381226"
"82310","411546","411546","411546","0.12186045944690704","0.12186045944690704","0.12186045944690704"
"82316","411576","411576","411576","0.2351626753807068","0.2351626753807068","0.2351626753807068"
"82330","411646","411646","411646","0.12247363477945328","0.12247363477945328","0.12247363477945328"
"82332","411656","411656","411656","0.4264669716358185","0.4264669716358185","0.4264669716358185"
"82336","411676","411676","411676","0.1873520463705063","0.1873520463705063","0.1873520463705063"
"82347","411731","411731","411731","0.24041244387626648","0.24041244387626648","0.24041244387626648"
"82353","411761","411761","411761","0.18583548069000244","0.18583548069000244","0.18583548069000244"
"82374","411866","411866","411866","0.11461572349071503","0.11461572349071503","0.11461572349071503"
"82390","411946","411946","411946","0.20696201920509338","0.20696201920509338","0.20696201920509338"
"82435","412171","412171","412171","0.1723710596561432","0.1723710596561432","0.1723710596561432"
"82440","412196","412196","412196","0.11841107159852982","0.11841107159852982","0.11841107159852982"
"82456","412276","412276","412276","0.3297203779220581","0.3297203779220581","0.3297203779220581"
"82474","412366","412366","412366","0.17959274351596832","0.17959274351596832","0.17959274351596832"
"82482","412406","412406","412406","0.3865640163421631","0.3865640163421631","0.3865640163421631"
"82500","412496","412496","412496","0.09700122475624084","0.09700122475624084","0.09700122475624084"
"82508","412536","412536","412536","0.1776781678199768","0.1776781678199768","0.1776781678199768"
"82560","412796","412796","412796","0.2882039546966553","0.2882039546966553","0.2882039546966553"
"82576","412876","412876","412876","0.2014283686876297","0.2014283686876297","0.2014283686876297"
"82607","413031","413031","413031","0.09102578461170197","0.09102578461170197","0.09102578461170197"
"82609","413041","413041","413041","0.09024524688720703","0.09024524688720703","0.09024524688720703"
"82620","413096","413096","413096","0.1940341591835022","0.1940341591835022","0.1940341591835022"
"82622","413106","413106","413106","0.17781728506088257","0.17781728506088257","0.17781728506088257"
"82659","413291","413291","413291","0.11766019463539124","0.11766019463539124","0.11766019463539124"
"82675","413371","413371","413371","0.21588963270187378","0.21588963270187378","0.21588963270187378"
"82696","413476","413476","413476","0.2013712376356125","0.2013712376356125","0.2013712376356125"
"82707","413531","413531","413531","0.2390894889831543","0.2390894889831543","0.2390894889831543"
"82719","413591","413591","413591","0.20258277654647827","0.20258277654647827","0.20258277654647827"
"82720","413596","413596","413596","0.1730579286813736","0.1730579286813736","0.1730579286813736"
"82721","413601","413601","413601","0.15273356437683105","0.15273356437683105","0.15273356437683105"
"82762","413806","413806","413806","0.13816170394420624","0.13816170394420624","0.13816170394420624"
"82778","413886","413886","413886","0.14772626757621765","0.14772626757621765","0.14772626757621765"
"82788","413936","413936","413936","0.15586605668067932","0.15586605668067932","0.15586605668067932"
"82801","414001","414001","414001","0.21560457348823547","0.21560457348823547","0.21560457348823547"
"82803","414011","414011","414011","0.13399812579154968","0.13399812579154968","0.13399812579154968"
"82809","414041","414041","414041","0.15423651039600372","0.15423651039600372","0.15423651039600372"
"82814","414066","414066","414066","0.2069549262523651","0.2069549262523651","0.2069549262523651"
"82826","414126","414126","414126","0.2501457631587982","0.2501457631587982","0.2501457631587982"
"82841","414201","414201","414201","0.08956748247146606","0.08956748247146606","0.08956748247146606"
"82860","414296","414296","414296","0.08014518022537231","0.08014518022537231","0.08014518022537231"
"82861","414301","414301","414301","0.10852176696062088","0.10852176696062088","0.10852176696062088"
"82870","414346","414346","414346","0.4981154501438141","0.4981154501438141","0.4981154501438141"
"82885","414421","414421","414421","0.2992621064186096","0.2992621064186096","0.2992621064186096"
"82890","414446","414446","414446","0.2474387288093567","0.2474387288093567","0.2474387288093567"
"82894","414466","414466","414466","0.22335276007652283","0.22335276007652283","0.22335276007652283"
"82905","414521","414521","414521","0.18231970071792603","0.18231970071792603","0.18231970071792603"
"82915","414571","414571","414571","0.3014870882034302","0.3014870882034302","0.3014870882034302"
"82932","414656","414656","414656","0.3461528420448303","0.3461528420448303","0.3461528420448303"
"82935","414671","414671","414671","0.20578032732009888","0.20578032732009888","0.20578032732009888"
"82959","414791","414791","414791","0.1860010325908661","0.1860010325908661","0.1860010325908661"
"82991","414951","414951","414951","0.13713562488555908","0.13713562488555908","0.13713562488555908"
"82994","414966","414966","414966","0.16001465916633606","0.16001465916633606","0.16001465916633606"
"83008","415036","415036","415036","0.26996150612831116","0.26996150612831116","0.26996150612831116"
"83018","415086","415086","415086","0.1198926568031311","0.1198926568031311","0.1198926568031311"
"83027","415131","415131","415131","0.14427846670150757","0.14427846670150757","0.14427846670150757"
"83048","415236","415236","415236","0.2027314305305481","0.2027314305305481","0.2027314305305481"
