"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - MLM loss","run-multi-task-debiasing-1-logit - MLM loss__MIN","run-multi-task-debiasing-1-logit - MLM loss__MAX"
"64049","320244","320244","320244","1.978438377380371","1.978438377380371","1.978438377380371"
"64054","320269","320269","320269","1.8789950609207153","1.8789950609207153","1.8789950609207153"
"64060","320299","320299","320299","1.6758174896240234","1.6758174896240234","1.6758174896240234"
"64061","320304","320304","320304","1.6733975410461426","1.6733975410461426","1.6733975410461426"
"64078","320389","320389","320389","1.2759385108947754","1.2759385108947754","1.2759385108947754"
"64081","320404","320404","320404","1.4272078275680542","1.4272078275680542","1.4272078275680542"
"64108","320539","320539","320539","1.8818711042404175","1.8818711042404175","1.8818711042404175"
"64110","320549","320549","320549","1.8423372507095337","1.8423372507095337","1.8423372507095337"
"64111","320554","320554","320554","1.7943732738494873","1.7943732738494873","1.7943732738494873"
"64129","320644","320644","320644","1.6959060430526733","1.6959060430526733","1.6959060430526733"
"64132","320659","320659","320659","1.8158713579177856","1.8158713579177856","1.8158713579177856"
"64134","320669","320669","320669","1.4121177196502686","1.4121177196502686","1.4121177196502686"
"64139","320694","320694","320694","2.607590436935425","2.607590436935425","2.607590436935425"
"64140","320699","320699","320699","1.948989987373352","1.948989987373352","1.948989987373352"
"64142","320709","320709","320709","2.153839588165283","2.153839588165283","2.153839588165283"
"64143","320714","320714","320714","1.8904911279678345","1.8904911279678345","1.8904911279678345"
"64148","320739","320739","320739","2.5305404663085938","2.5305404663085938","2.5305404663085938"
"64166","320829","320829","320829","2.110962390899658","2.110962390899658","2.110962390899658"
"64187","320934","320934","320934","1.400679111480713","1.400679111480713","1.400679111480713"
"64189","320944","320944","320944","1.8052079677581787","1.8052079677581787","1.8052079677581787"
"64195","320974","320974","320974","1.5436657667160034","1.5436657667160034","1.5436657667160034"
"64238","321189","321189","321189","2.0163378715515137","2.0163378715515137","2.0163378715515137"
"64244","321219","321219","321219","1.7321492433547974","1.7321492433547974","1.7321492433547974"
"64253","321264","321264","321264","1.6177765130996704","1.6177765130996704","1.6177765130996704"
"64260","321299","321299","321299","1.8034157752990723","1.8034157752990723","1.8034157752990723"
"64281","321404","321404","321404","1.4103224277496338","1.4103224277496338","1.4103224277496338"
"64287","321434","321434","321434","1.5589247941970825","1.5589247941970825","1.5589247941970825"
"64288","321439","321439","321439","2.5071969032287598","2.5071969032287598","2.5071969032287598"
"64299","321494","321494","321494","2.012338876724243","2.012338876724243","2.012338876724243"
"64300","321499","321499","321499","1.7002936601638794","1.7002936601638794","1.7002936601638794"
"64307","321534","321534","321534","1.9566104412078857","1.9566104412078857","1.9566104412078857"
"64324","321619","321619","321619","2.3339552879333496","2.3339552879333496","2.3339552879333496"
"64331","321654","321654","321654","2.111267566680908","2.111267566680908","2.111267566680908"
"64350","321749","321749","321749","1.8220914602279663","1.8220914602279663","1.8220914602279663"
"64351","321754","321754","321754","2.311873435974121","2.311873435974121","2.311873435974121"
"64384","321919","321919","321919","1.668641209602356","1.668641209602356","1.668641209602356"
"64388","321939","321939","321939","2.3641536235809326","2.3641536235809326","2.3641536235809326"
"64395","321974","321974","321974","1.7935755252838135","1.7935755252838135","1.7935755252838135"
"64406","322029","322029","322029","2.1119744777679443","2.1119744777679443","2.1119744777679443"
"64431","322154","322154","322154","1.5788962841033936","1.5788962841033936","1.5788962841033936"
"64448","322239","322239","322239","1.9056569337844849","1.9056569337844849","1.9056569337844849"
"64462","322309","322309","322309","1.740951418876648","1.740951418876648","1.740951418876648"
"64466","322329","322329","322329","1.716270089149475","1.716270089149475","1.716270089149475"
"64469","322344","322344","322344","2.516040086746216","2.516040086746216","2.516040086746216"
"64473","322364","322364","322364","1.8642529249191284","1.8642529249191284","1.8642529249191284"
"64497","322484","322484","322484","1.8193970918655396","1.8193970918655396","1.8193970918655396"
"64515","322574","322574","322574","2.0299625396728516","2.0299625396728516","2.0299625396728516"
"64526","322629","322629","322629","2.2000107765197754","2.2000107765197754","2.2000107765197754"
"64541","322704","322704","322704","2.205467462539673","2.205467462539673","2.205467462539673"
"64549","322744","322744","322744","2.121781349182129","2.121781349182129","2.121781349182129"
"64565","322824","322824","322824","1.6280783414840698","1.6280783414840698","1.6280783414840698"
"64583","322914","322914","322914","2.051835536956787","2.051835536956787","2.051835536956787"
"64588","322939","322939","322939","1.3595025539398193","1.3595025539398193","1.3595025539398193"
"64590","322949","322949","322949","1.4962424039840698","1.4962424039840698","1.4962424039840698"
"64603","323014","323014","323014","1.574925184249878","1.574925184249878","1.574925184249878"
"64607","323034","323034","323034","1.5518321990966797","1.5518321990966797","1.5518321990966797"
"64631","323154","323154","323154","1.7743878364562988","1.7743878364562988","1.7743878364562988"
"64636","323179","323179","323179","1.9392322301864624","1.9392322301864624","1.9392322301864624"
"64641","323204","323204","323204","1.908315658569336","1.908315658569336","1.908315658569336"
"64642","323209","323209","323209","1.5659267902374268","1.5659267902374268","1.5659267902374268"
"64644","323219","323219","323219","2.1428768634796143","2.1428768634796143","2.1428768634796143"
"64658","323289","323289","323289","1.7340054512023926","1.7340054512023926","1.7340054512023926"
"64690","323449","323449","323449","1.6830198764801025","1.6830198764801025","1.6830198764801025"
"64696","323479","323479","323479","1.705376148223877","1.705376148223877","1.705376148223877"
"64697","323484","323484","323484","2.0590198040008545","2.0590198040008545","2.0590198040008545"
"64716","323579","323579","323579","1.9145052433013916","1.9145052433013916","1.9145052433013916"
"64722","323609","323609","323609","0.9969213008880615","0.9969213008880615","0.9969213008880615"
"64740","323699","323699","323699","2.193631887435913","2.193631887435913","2.193631887435913"
"64757","323784","323784","323784","1.3460888862609863","1.3460888862609863","1.3460888862609863"
"64766","323829","323829","323829","1.8154300451278687","1.8154300451278687","1.8154300451278687"
"64783","323914","323914","323914","1.5621521472930908","1.5621521472930908","1.5621521472930908"
"64785","323924","323924","323924","1.6281379461288452","1.6281379461288452","1.6281379461288452"
"64802","324009","324009","324009","1.944528579711914","1.944528579711914","1.944528579711914"
"64843","324214","324214","324214","1.5421898365020752","1.5421898365020752","1.5421898365020752"
"64895","324474","324474","324474","1.7558118104934692","1.7558118104934692","1.7558118104934692"
"64920","324599","324599","324599","1.7130351066589355","1.7130351066589355","1.7130351066589355"
"64927","324634","324634","324634","1.0640039443969727","1.0640039443969727","1.0640039443969727"
"64944","324719","324719","324719","2.0470945835113525","2.0470945835113525","2.0470945835113525"
"64955","324774","324774","324774","2.1140873432159424","2.1140873432159424","2.1140873432159424"
"64958","324789","324789","324789","2.0310821533203125","2.0310821533203125","2.0310821533203125"
"64972","324859","324859","324859","1.8888193368911743","1.8888193368911743","1.8888193368911743"
"64983","324914","324914","324914","2.0141713619232178","2.0141713619232178","2.0141713619232178"
"65007","325034","325034","325034","1.8131451606750488","1.8131451606750488","1.8131451606750488"
"65021","325104","325104","325104","1.7599411010742188","1.7599411010742188","1.7599411010742188"
"65024","325119","325119","325119","1.8271268606185913","1.8271268606185913","1.8271268606185913"
"65038","325189","325189","325189","2.4632792472839355","2.4632792472839355","2.4632792472839355"
"65065","325324","325324","325324","1.7766668796539307","1.7766668796539307","1.7766668796539307"
"65095","325474","325474","325474","2.200575351715088","2.200575351715088","2.200575351715088"
"65097","325484","325484","325484","1.960992693901062","1.960992693901062","1.960992693901062"
"65107","325534","325534","325534","1.5967068672180176","1.5967068672180176","1.5967068672180176"
"65108","325539","325539","325539","2.0553932189941406","2.0553932189941406","2.0553932189941406"
"65113","325564","325564","325564","1.820129632949829","1.820129632949829","1.820129632949829"
"65114","325569","325569","325569","1.468509554862976","1.468509554862976","1.468509554862976"
"65116","325579","325579","325579","2.5601353645324707","2.5601353645324707","2.5601353645324707"
"65126","325629","325629","325629","1.8358763456344604","1.8358763456344604","1.8358763456344604"
"65131","325654","325654","325654","1.8519386053085327","1.8519386053085327","1.8519386053085327"
"65149","325744","325744","325744","1.687878131866455","1.687878131866455","1.687878131866455"
"65152","325759","325759","325759","2.1880264282226562","2.1880264282226562","2.1880264282226562"
"65155","325774","325774","325774","1.547361135482788","1.547361135482788","1.547361135482788"
"65172","325859","325859","325859","1.8725558519363403","1.8725558519363403","1.8725558519363403"
"65184","325919","325919","325919","1.81759512424469","1.81759512424469","1.81759512424469"
"65195","325974","325974","325974","1.6855168342590332","1.6855168342590332","1.6855168342590332"
"65204","326019","326019","326019","1.553572654724121","1.553572654724121","1.553572654724121"
"65211","326054","326054","326054","1.9825410842895508","1.9825410842895508","1.9825410842895508"
"65221","326104","326104","326104","1.6798079013824463","1.6798079013824463","1.6798079013824463"
"65227","326134","326134","326134","2.278489351272583","2.278489351272583","2.278489351272583"
"65249","326244","326244","326244","1.930020809173584","1.930020809173584","1.930020809173584"
"65252","326259","326259","326259","1.3329250812530518","1.3329250812530518","1.3329250812530518"
"65254","326269","326269","326269","1.865797519683838","1.865797519683838","1.865797519683838"
"65266","326329","326329","326329","1.784349799156189","1.784349799156189","1.784349799156189"
"65273","326364","326364","326364","1.7532427310943604","1.7532427310943604","1.7532427310943604"
"65285","326424","326424","326424","1.8521606922149658","1.8521606922149658","1.8521606922149658"
"65288","326439","326439","326439","1.6433594226837158","1.6433594226837158","1.6433594226837158"
"65325","326624","326624","326624","1.9748375415802002","1.9748375415802002","1.9748375415802002"
"65327","326634","326634","326634","1.521895170211792","1.521895170211792","1.521895170211792"
"65329","326644","326644","326644","2.080765962600708","2.080765962600708","2.080765962600708"
"65340","326699","326699","326699","1.7318552732467651","1.7318552732467651","1.7318552732467651"
"65350","326749","326749","326749","1.5927058458328247","1.5927058458328247","1.5927058458328247"
"65394","326969","326969","326969","1.7189393043518066","1.7189393043518066","1.7189393043518066"
